239808	Sun Sep 16 2012 13:02:40 GMT+0200 (CEST)	mysql2
230947	Sun Sep 16 2012 13:02:41 GMT+0200 (CEST)	mysql2
231481	Sun Sep 16 2012 13:02:41 GMT+0200 (CEST)	mysql2
231481	Sun Sep 16 2012 13:02:42 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:02:42 GMT+0200 (CEST)	mysql2
230947	Sun Sep 16 2012 13:02:43 GMT+0200 (CEST)	mysql2
230947	Sun Sep 16 2012 13:02:43 GMT+0200 (CEST)	mysql2
230947	Sun Sep 16 2012 13:02:43 GMT+0200 (CEST)	mysql2
239808	Sun Sep 16 2012 13:02:44 GMT+0200 (CEST)	mysql2
237530	Sun Sep 16 2012 13:02:44 GMT+0200 (CEST)	mysql2
238663	Sun Sep 16 2012 13:02:45 GMT+0200 (CEST)	mysql2
234742	Sun Sep 16 2012 13:02:45 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:02:46 GMT+0200 (CEST)	mysql2
234742	Sun Sep 16 2012 13:02:46 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:02:46 GMT+0200 (CEST)	mysql2
234742	Sun Sep 16 2012 13:02:47 GMT+0200 (CEST)	mysql2
230415	Sun Sep 16 2012 13:02:47 GMT+0200 (CEST)	mysql2
230947	Sun Sep 16 2012 13:02:48 GMT+0200 (CEST)	mysql2
234192	Sun Sep 16 2012 13:02:48 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:02:49 GMT+0200 (CEST)	mysql2
234742	Sun Sep 16 2012 13:02:49 GMT+0200 (CEST)	mysql2
233100	Sun Sep 16 2012 13:02:49 GMT+0200 (CEST)	mysql2
234192	Sun Sep 16 2012 13:02:50 GMT+0200 (CEST)	mysql2
234192	Sun Sep 16 2012 13:02:50 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:02:51 GMT+0200 (CEST)	mysql2
229885	Sun Sep 16 2012 13:02:51 GMT+0200 (CEST)	mysql2
233100	Sun Sep 16 2012 13:02:52 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:02:52 GMT+0200 (CEST)	mysql2
233100	Sun Sep 16 2012 13:02:52 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:02:53 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:02:53 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:02:54 GMT+0200 (CEST)	mysql2
234742	Sun Sep 16 2012 13:02:54 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:02:55 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:02:55 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:02:55 GMT+0200 (CEST)	mysql2
230415	Sun Sep 16 2012 13:02:56 GMT+0200 (CEST)	mysql2
233100	Sun Sep 16 2012 13:02:56 GMT+0200 (CEST)	mysql2
233100	Sun Sep 16 2012 13:02:57 GMT+0200 (CEST)	mysql2
234192	Sun Sep 16 2012 13:02:57 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:02:58 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:02:58 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:02:58 GMT+0200 (CEST)	mysql2
234192	Sun Sep 16 2012 13:02:59 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:02:59 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:03:00 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:03:00 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:03:01 GMT+0200 (CEST)	mysql2
233100	Sun Sep 16 2012 13:03:01 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:03:01 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:03:02 GMT+0200 (CEST)	mysql2
232019	Sun Sep 16 2012 13:03:02 GMT+0200 (CEST)	mysql2
230415	Sun Sep 16 2012 13:03:03 GMT+0200 (CEST)	mysql2
233100	Sun Sep 16 2012 13:03:03 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:03:04 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:03:04 GMT+0200 (CEST)	mysql2
232019	Sun Sep 16 2012 13:03:04 GMT+0200 (CEST)	mysql2
233100	Sun Sep 16 2012 13:03:05 GMT+0200 (CEST)	mysql2
233100	Sun Sep 16 2012 13:03:05 GMT+0200 (CEST)	mysql2
233100	Sun Sep 16 2012 13:03:06 GMT+0200 (CEST)	mysql2
233645	Sun Sep 16 2012 13:03:06 GMT+0200 (CEST)	mysql2
232019	Sun Sep 16 2012 13:03:07 GMT+0200 (CEST)	mysql2
232019	Sun Sep 16 2012 13:03:07 GMT+0200 (CEST)	mysql2
232558	Sun Sep 16 2012 13:03:07 GMT+0200 (CEST)	mysql2
216920	Sun Sep 16 2012 13:03:08 GMT+0200 (CEST)	mysql2
217865	Sun Sep 16 2012 13:03:08 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:09 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:09 GMT+0200 (CEST)	mysql2
217391	Sun Sep 16 2012 13:03:10 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:10 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:11 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:11 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:12 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:12 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:13 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:13 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:13 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:14 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:14 GMT+0200 (CEST)	mysql2
218341	Sun Sep 16 2012 13:03:15 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:15 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:16 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:16 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:17 GMT+0200 (CEST)	mysql2
222222	Sun Sep 16 2012 13:03:17 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:18 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:18 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:18 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:19 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:19 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:20 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:20 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:21 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:21 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:22 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:22 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:22 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:23 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:23 GMT+0200 (CEST)	mysql2
217865	Sun Sep 16 2012 13:03:24 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:24 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:25 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:25 GMT+0200 (CEST)	mysql2
217865	Sun Sep 16 2012 13:03:26 GMT+0200 (CEST)	mysql2
215517	Sun Sep 16 2012 13:03:26 GMT+0200 (CEST)	mysql2
215983	Sun Sep 16 2012 13:03:27 GMT+0200 (CEST)	mysql2
217865	Sun Sep 16 2012 13:03:27 GMT+0200 (CEST)	mysql2
217391	Sun Sep 16 2012 13:03:28 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:28 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:28 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:29 GMT+0200 (CEST)	mysql2
217865	Sun Sep 16 2012 13:03:29 GMT+0200 (CEST)	mysql2
221729	Sun Sep 16 2012 13:03:30 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:30 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:31 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:31 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:32 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:32 GMT+0200 (CEST)	mysql2
216450	Sun Sep 16 2012 13:03:33 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:33 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:33 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:34 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:34 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:35 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:35 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:36 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:36 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:37 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:37 GMT+0200 (CEST)	mysql2
216920	Sun Sep 16 2012 13:03:38 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:38 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:38 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:39 GMT+0200 (CEST)	mysql2
218341	Sun Sep 16 2012 13:03:39 GMT+0200 (CEST)	mysql2
216450	Sun Sep 16 2012 13:03:40 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:40 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:41 GMT+0200 (CEST)	mysql2
221729	Sun Sep 16 2012 13:03:41 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:42 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:42 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:43 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:43 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:43 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:44 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:44 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:45 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:45 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:46 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:46 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:47 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:47 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:48 GMT+0200 (CEST)	mysql2
221729	Sun Sep 16 2012 13:03:48 GMT+0200 (CEST)	mysql2
217865	Sun Sep 16 2012 13:03:48 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:49 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:49 GMT+0200 (CEST)	mysql2
219780	Sun Sep 16 2012 13:03:50 GMT+0200 (CEST)	mysql2
219298	Sun Sep 16 2012 13:03:50 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:51 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:51 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:52 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:52 GMT+0200 (CEST)	mysql2
226757	Sun Sep 16 2012 13:03:53 GMT+0200 (CEST)	mysql2
223714	Sun Sep 16 2012 13:03:53 GMT+0200 (CEST)	mysql2
218341	Sun Sep 16 2012 13:03:53 GMT+0200 (CEST)	mysql2
218818	Sun Sep 16 2012 13:03:54 GMT+0200 (CEST)	mysql2
222717	Sun Sep 16 2012 13:03:54 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:55 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:55 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:03:56 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:56 GMT+0200 (CEST)	mysql2
217391	Sun Sep 16 2012 13:03:57 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:57 GMT+0200 (CEST)	mysql2
221729	Sun Sep 16 2012 13:03:58 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:58 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:03:58 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:03:59 GMT+0200 (CEST)	mysql2
221729	Sun Sep 16 2012 13:03:59 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:04:00 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:04:00 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:04:01 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:04:01 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:04:02 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:04:02 GMT+0200 (CEST)	mysql2
220264	Sun Sep 16 2012 13:04:03 GMT+0200 (CEST)	mysql2
216920	Sun Sep 16 2012 13:04:03 GMT+0200 (CEST)	mysql2
216450	Sun Sep 16 2012 13:04:03 GMT+0200 (CEST)	mysql2
221729	Sun Sep 16 2012 13:04:04 GMT+0200 (CEST)	mysql2
222222	Sun Sep 16 2012 13:04:04 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:04:05 GMT+0200 (CEST)	mysql2
221729	Sun Sep 16 2012 13:04:05 GMT+0200 (CEST)	mysql2
222717	Sun Sep 16 2012 13:04:06 GMT+0200 (CEST)	mysql2
222222	Sun Sep 16 2012 13:04:06 GMT+0200 (CEST)	mysql2
220751	Sun Sep 16 2012 13:04:07 GMT+0200 (CEST)	mysql2
221729	Sun Sep 16 2012 13:04:07 GMT+0200 (CEST)	mysql2
222222	Sun Sep 16 2012 13:04:08 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:04:08 GMT+0200 (CEST)	mysql2
221239	Sun Sep 16 2012 13:04:08 GMT+0200 (CEST)	mysql2
221729	Sun Sep 16 2012 13:04:09 GMT+0200 (CEST)	mysql2
222717	Sun Sep 16 2012 13:04:09 GMT+0200 (CEST)	mysql2
